sez,cod_prov,cod_com,cogn,d_nasc,l_nasc,pos,tot_vot_lis,descr_lista,voti
91,41,340,SALVEMINI,19660604000000,LECCE,4,290,LECCE CITTA' PUBBLICA,52
91,41,340,SALVEMINI,19660604000000,LECCE,4,290,NOI PER LECCE,36
91,41,340,SALVEMINI,19660604000000,LECCE,4,290,COSCIENZA CIVICA,34
91,41,340,SALVEMINI,19660604000000,LECCE,4,290,AVANTI LECCE,27
91,41,340,SALVEMINI,19660604000000,LECCE,4,290,LECCE CITTA' GIUSTA-ALLEANZA VERDI E SINISTRA-PSI-CIVICHE,22
91,41,340,SALVEMINI,19660604000000,LECCE,4,290,RIFORMISTI-ITALIA VIVA-+EUROPA-AZIONE-SIAMO EUROPEI,13
91,41,340,SALVEMINI,19660604000000,LECCE,4,290,SVEGLIA,13
91,41,340,SALVEMINI,19660604000000,LECCE,4,290,MOVIMENTO 5 STELLE,10
91,41,340,POLI IN BORTONE,19430825000000,LECCE,2,193,FRATELLI D'ITALIA,40
91,41,340,POLI IN BORTONE,19430825000000,LECCE,2,193,IO SUD,37
91,41,340,POLI IN BORTONE,19430825000000,LECCE,2,193,PRIMA LECCE,34
91,41,340,POLI IN BORTONE,19430825000000,LECCE,2,193,MOVIMENTO REGIONE SALENTO,25
91,41,340,POLI IN BORTONE,19430825000000,LECCE,2,193,FORZA ITALIA - PPE,15
91,41,340,POLI IN BORTONE,19430825000000,LECCE,2,193,LECCE FUTURA PALA,14
91,41,340,POLI IN BORTONE,19430825000000,LECCE,2,193,UNIONE DI CENTRO-PUGLIA POPOLARE LECCE,11
91,41,340,POLI IN BORTONE,19430825000000,LECCE,2,193,TUTTA LECCE LISI,10
91,41,340,POLI IN BORTONE,19430825000000,LECCE,2,193,LEGA SALVINI PUGLIA,7
91,41,340,POLI IN BORTONE,19430825000000,LECCE,2,193,VOCE NAZIONALE,0
91,41,340,SICULELLA,19851203000000,NARDO',3,3,ARIA,3
91,41,340,SICULELLA,19851203000000,NARDO',3,3,MIND MENTI INDIPENDENTI,0
91,41,340,CIUCCI,19650716000000,NAPOLI,1,0,DIRITTI E CIVILTA' PER LECCE,0
92,41,340,POLI IN BORTONE,19430825000000,LECCE,2,354,IO SUD,66
92,41,340,POLI IN BORTONE,19430825000000,LECCE,2,354,FRATELLI D'ITALIA,55
92,41,340,POLI IN BORTONE,19430825000000,LECCE,2,354,UNIONE DI CENTRO-PUGLIA POPOLARE LECCE,54
92,41,340,POLI IN BORTONE,19430825000000,LECCE,2,354,FORZA ITALIA - PPE,40
92,41,340,POLI IN BORTONE,19430825000000,LECCE,2,354,LECCE FUTURA PALA,40
92,41,340,POLI IN BORTONE,19430825000000,LECCE,2,354,MOVIMENTO REGIONE SALENTO,27
92,41,340,POLI IN BORTONE,19430825000000,LECCE,2,354,PRIMA LECCE,24
92,41,340,POLI IN BORTONE,19430825000000,LECCE,2,354,TUTTA LECCE LISI,18
92,41,340,POLI IN BORTONE,19430825000000,LECCE,2,354,LEGA SALVINI PUGLIA,17
92,41,340,POLI IN BORTONE,19430825000000,LECCE,2,354,VOCE NAZIONALE,13
92,41,340,SALVEMINI,19660604000000,LECCE,4,329,NOI PER LECCE,81
92,41,340,SALVEMINI,19660604000000,LECCE,4,329,PARTITO DEMOCRATICO,67
92,41,340,SALVEMINI,19660604000000,LECCE,4,329,COSCIENZA CIVICA,63
92,41,340,SALVEMINI,19660604000000,LECCE,4,329,RIFORMISTI-ITALIA VIVA-+EUROPA-AZIONE-SIAMO EUROPEI,26
92,41,340,SALVEMINI,19660604000000,LECCE,4,329,LECCE CITTA' PUBBLICA,25
92,41,340,SALVEMINI,19660604000000,LECCE,4,329,AVANTI LECCE,23
92,41,340,SALVEMINI,19660604000000,LECCE,4,329,SVEGLIA,22
92,41,340,SALVEMINI,19660604000000,LECCE,4,329,MOVIMENTO 5 STELLE,12
92,41,340,SALVEMINI,19660604000000,LECCE,4,329,LECCE CITTA' GIUSTA-ALLEANZA VERDI E SINISTRA-PSI-CIVICHE,10
92,41,340,CIUCCI,19650716000000,NAPOLI,1,1,DIRITTI E CIVILTA' PER LECCE,1
92,41,340,SICULELLA,19851203000000,NARDO',3,7,MIND MENTI INDIPENDENTI,6
92,41,340,SICULELLA,19851203000000,NARDO',3,7,ARIA,1
93,41,340,POLI IN BORTONE,19430825000000,LECCE,2,248,PRIMA LECCE,43
93,41,340,POLI IN BORTONE,19430825000000,LECCE,2,248,IO SUD,40
93,41,340,POLI IN BORTONE,19430825000000,LECCE,2,248,FRATELLI D'ITALIA,34
93,41,340,POLI IN BORTONE,19430825000000,LECCE,2,248,FORZA ITALIA - PPE,29
93,41,340,POLI IN BORTONE,19430825000000,LECCE,2,248,MOVIMENTO REGIONE SALENTO,28
93,41,340,POLI IN BORTONE,19430825000000,LECCE,2,248,LEGA SALVINI PUGLIA,20
93,41,340,POLI IN BORTONE,19430825000000,LECCE,2,248,UNIONE DI CENTRO-PUGLIA POPOLARE LECCE,18
93,41,340,POLI IN BORTONE,19430825000000,LECCE,2,248,LECCE FUTURA PALA,16
93,41,340,POLI IN BORTONE,19430825000000,LECCE,2,248,TUTTA LECCE LISI,14
93,41,340,POLI IN BORTONE,19430825000000,LECCE,2,248,VOCE NAZIONALE,6
93,41,340,SALVEMINI,19660604000000,LECCE,4,253,PARTITO DEMOCRATICO,70
93,41,340,SALVEMINI,19660604000000,LECCE,4,253,COSCIENZA CIVICA,40
93,41,340,SALVEMINI,19660604000000,LECCE,4,253,SVEGLIA,33
93,41,340,SALVEMINI,19660604000000,LECCE,4,253,AVANTI LECCE,33
93,41,340,SALVEMINI,19660604000000,LECCE,4,253,LECCE CITTA' PUBBLICA,25
93,41,340,SALVEMINI,19660604000000,LECCE,4,253,NOI PER LECCE,19
93,41,340,SALVEMINI,19660604000000,LECCE,4,253,LECCE CITTA' GIUSTA-ALLEANZA VERDI E SINISTRA-PSI-CIVICHE,17
93,41,340,SALVEMINI,19660604000000,LECCE,4,253,MOVIMENTO 5 STELLE,9
93,41,340,SALVEMINI,19660604000000,LECCE,4,253,RIFORMISTI-ITALIA VIVA-+EUROPA-AZIONE-SIAMO EUROPEI,7
93,41,340,CIUCCI,19650716000000,NAPOLI,1,18,DIRITTI E CIVILTA' PER LECCE,18
93,41,340,SICULELLA,19851203000000,NARDO',3,2,ARIA,1
93,41,340,SICULELLA,19851203000000,NARDO',3,2,MIND MENTI INDIPENDENTI,1
94,41,340,POLI IN BORTONE,19430825000000,LECCE,2,305,UNIONE DI CENTRO-PUGLIA POPOLARE LECCE,50
94,41,340,POLI IN BORTONE,19430825000000,LECCE,2,305,PRIMA LECCE,47
94,41,340,POLI IN BORTONE,19430825000000,LECCE,2,305,IO SUD,44
94,41,340,POLI IN BORTONE,19430825000000,LECCE,2,305,FRATELLI D'ITALIA,43
94,41,340,POLI IN BORTONE,19430825000000,LECCE,2,305,FORZA ITALIA - PPE,35
94,41,340,POLI IN BORTONE,19430825000000,LECCE,2,305,MOVIMENTO REGIONE SALENTO,28
94,41,340,POLI IN BORTONE,19430825000000,LECCE,2,305,LECCE FUTURA PALA,25
94,41,340,POLI IN BORTONE,19430825000000,LECCE,2,305,LEGA SALVINI PUGLIA,22
94,41,340,POLI IN BORTONE,19430825000000,LECCE,2,305,TUTTA LECCE LISI,9
94,41,340,POLI IN BORTONE,19430825000000,LECCE,2,305,VOCE NAZIONALE,2
94,41,340,SALVEMINI,19660604000000,LECCE,4,224,PARTITO DEMOCRATICO,71
94,41,340,SALVEMINI,19660604000000,LECCE,4,224,COSCIENZA CIVICA,52
94,41,340,SALVEMINI,19660604000000,LECCE,4,224,NOI PER LECCE,26
94,41,340,SALVEMINI,19660604000000,LECCE,4,224,AVANTI LECCE,21
94,41,340,SALVEMINI,19660604000000,LECCE,4,224,LECCE CITTA' PUBBLICA,20
94,41,340,SALVEMINI,19660604000000,LECCE,4,224,LECCE CITTA' GIUSTA-ALLEANZA VERDI E SINISTRA-PSI-CIVICHE,13
94,41,340,SALVEMINI,19660604000000,LECCE,4,224,SVEGLIA,10
94,41,340,SALVEMINI,19660604000000,LECCE,4,224,MOVIMENTO 5 STELLE,7
94,41,340,SALVEMINI,19660604000000,LECCE,4,224,RIFORMISTI-ITALIA VIVA-+EUROPA-AZIONE-SIAMO EUROPEI,4
94,41,340,CIUCCI,19650716000000,NAPOLI,1,4,DIRITTI E CIVILTA' PER LECCE,4
94,41,340,SICULELLA,19851203000000,NARDO',3,4,ARIA,2
94,41,340,SICULELLA,19851203000000,NARDO',3,4,MIND MENTI INDIPENDENTI,2
95,41,340,SALVEMINI,19660604000000,LECCE,4,264,PARTITO DEMOCRATICO,66
95,41,340,SALVEMINI,19660604000000,LECCE,4,264,LECCE CITTA' PUBBLICA,52
95,41,340,SALVEMINI,19660604000000,LECCE,4,264,AVANTI LECCE,38
95,41,340,SALVEMINI,19660604000000,LECCE,4,264,COSCIENZA CIVICA,32
95,41,340,SALVEMINI,19660604000000,LECCE,4,264,SVEGLIA,18
95,41,340,SALVEMINI,19660604000000,LECCE,4,264,RIFORMISTI-ITALIA VIVA-+EUROPA-AZIONE-SIAMO EUROPEI,16
95,41,340,SALVEMINI,19660604000000,LECCE,4,264,MOVIMENTO 5 STELLE,16
95,41,340,SALVEMINI,19660604000000,LECCE,4,264,LECCE CITTA' GIUSTA-ALLEANZA VERDI E SINISTRA-PSI-CIVICHE,15
95,41,340,SALVEMINI,19660604000000,LECCE,4,264,NOI PER LECCE,11
95,41,340,POLI IN BORTONE,19430825000000,LECCE,2,246,PRIMA LECCE,55
95,41,340,POLI IN BORTONE,19430825000000,LECCE,2,246,FRATELLI D'ITALIA,51
95,41,340,POLI IN BORTONE,19430825000000,LECCE,2,246,UNIONE DI CENTRO-PUGLIA POPOLARE LECCE,32
95,41,340,POLI IN BORTONE,19430825000000,LECCE,2,246,IO SUD,29
95,41,340,POLI IN BORTONE,19430825000000,LECCE,2,246,FORZA ITALIA - PPE,26
95,41,340,POLI IN BORTONE,19430825000000,LECCE,2,246,LEGA SALVINI PUGLIA,20
95,41,340,POLI IN BORTONE,19430825000000,LECCE,2,246,MOVIMENTO REGIONE SALENTO,11
95,41,340,POLI IN BORTONE,19430825000000,LECCE,2,246,LECCE FUTURA PALA,10
95,41,340,POLI IN BORTONE,19430825000000,LECCE,2,246,TUTTA LECCE LISI,10
95,41,340,POLI IN BORTONE,19430825000000,LECCE,2,246,VOCE NAZIONALE,2
95,41,340,CIUCCI,19650716000000,NAPOLI,1,12,DIRITTI E CIVILTA' PER LECCE,12
95,41,340,SICULELLA,19851203000000,NARDO',3,8,MIND MENTI INDIPENDENTI,6
95,41,340,SICULELLA,19851203000000,NARDO',3,8,ARIA,2
96,41,340,SALVEMINI,19660604000000,LECCE,4,271,PARTITO DEMOCRATICO,71
96,41,340,SALVEMINI,19660604000000,LECCE,4,271,LECCE CITTA' PUBBLICA,57
96,41,340,SALVEMINI,19660604000000,LECCE,4,271,COSCIENZA CIVICA,33
96,41,340,SALVEMINI,19660604000000,LECCE,4,271,SVEGLIA,32
96,41,340,SALVEMINI,19660604000000,LECCE,4,271,AVANTI LECCE,24
96,41,340,SALVEMINI,19660604000000,LECCE,4,271,RIFORMISTI-ITALIA VIVA-+EUROPA-AZIONE-SIAMO EUROPEI,16
96,41,340,SALVEMINI,19660604000000,LECCE,4,271,LECCE CITTA' GIUSTA-ALLEANZA VERDI E SINISTRA-PSI-CIVICHE,15
96,41,340,SALVEMINI,19660604000000,LECCE,4,271,NOI PER LECCE,14
96,41,340,SALVEMINI,19660604000000,LECCE,4,271,MOVIMENTO 5 STELLE,9
96,41,340,POLI IN BORTONE,19430825000000,LECCE,2,212,IO SUD,38
96,41,340,POLI IN BORTONE,19430825000000,LECCE,2,212,PRIMA LECCE,36
96,41,340,POLI IN BORTONE,19430825000000,LECCE,2,212,UNIONE DI CENTRO-PUGLIA POPOLARE LECCE,36
96,41,340,POLI IN BORTONE,19430825000000,LECCE,2,212,FRATELLI D'ITALIA,35
96,41,340,POLI IN BORTONE,19430825000000,LECCE,2,212,MOVIMENTO REGIONE SALENTO,19
96,41,340,POLI IN BORTONE,19430825000000,LECCE,2,212,FORZA ITALIA - PPE,14
96,41,340,POLI IN BORTONE,19430825000000,LECCE,2,212,TUTTA LECCE LISI,14
96,41,340,POLI IN BORTONE,19430825000000,LECCE,2,212,LECCE FUTURA PALA,10
96,41,340,POLI IN BORTONE,19430825000000,LECCE,2,212,LEGA SALVINI PUGLIA,8
96,41,340,POLI IN BORTONE,19430825000000,LECCE,2,212,VOCE NAZIONALE,2
96,41,340,CIUCCI,19650716000000,NAPOLI,1,10,DIRITTI E CIVILTA' PER LECCE,10
96,41,340,SICULELLA,19851203000000,NARDO',3,3,MIND MENTI INDIPENDENTI,2
96,41,340,SICULELLA,19851203000000,NARDO',3,3,ARIA,1
97,41,340,POLI IN BORTONE,19430825000000,LECCE,2,362,PRIMA LECCE,85
97,41,340,POLI IN BORTONE,19430825000000,LECCE,2,362,FRATELLI D'ITALIA,64
97,41,340,POLI IN BORTONE,19430825000000,LECCE,2,362,IO SUD,53
97,41,340,POLI IN BORTONE,19430825000000,LECCE,2,362,FORZA ITALIA - PPE,41
97,41,340,POLI IN BORTONE,19430825000000,LECCE,2,362,MOVIMENTO REGIONE SALENTO,39
97,41,340,POLI IN BORTONE,19430825000000,LECCE,2,362,LECCE FUTURA PALA,23
97,41,340,POLI IN BORTONE,19430825000000,LECCE,2,362,UNIONE DI CENTRO-PUGLIA POPOLARE LECCE,22
97,41,340,POLI IN BORTONE,19430825000000,LECCE,2,362,LEGA SALVINI PUGLIA,19
97,41,340,POLI IN BORTONE,19430825000000,LECCE,2,362,TUTTA LECCE LISI,14
97,41,340,POLI IN BORTONE,19430825000000,LECCE,2,362,VOCE NAZIONALE,2
97,41,340,SALVEMINI,19660604000000,LECCE,4,343,PARTITO DEMOCRATICO,103
97,41,340,SALVEMINI,19660604000000,LECCE,4,343,LECCE CITTA' PUBBLICA,52
97,41,340,SALVEMINI,19660604000000,LECCE,4,343,COSCIENZA CIVICA,51
97,41,340,SALVEMINI,19660604000000,LECCE,4,343,AVANTI LECCE,34
97,41,340,SALVEMINI,19660604000000,LECCE,4,343,SVEGLIA,33
97,41,340,SALVEMINI,19660604000000,LECCE,4,343,LECCE CITTA' GIUSTA-ALLEANZA VERDI E SINISTRA-PSI-CIVICHE,23
97,41,340,SALVEMINI,19660604000000,LECCE,4,343,NOI PER LECCE,17
97,41,340,SALVEMINI,19660604000000,LECCE,4,343,MOVIMENTO 5 STELLE,17
97,41,340,SALVEMINI,19660604000000,LECCE,4,343,RIFORMISTI-ITALIA VIVA-+EUROPA-AZIONE-SIAMO EUROPEI,13
97,41,340,CIUCCI,19650716000000,NAPOLI,1,12,DIRITTI E CIVILTA' PER LECCE,12
97,41,340,SICULELLA,19851203000000,NARDO',3,6,ARIA,3
97,41,340,SICULELLA,19851203000000,NARDO',3,6,MIND MENTI INDIPENDENTI,3
98,41,340,POLI IN BORTONE,19430825000000,LECCE,2,330,IO SUD,55
98,41,340,POLI IN BORTONE,19430825000000,LECCE,2,330,FRATELLI D'ITALIA,55
98,41,340,POLI IN BORTONE,19430825000000,LECCE,2,330,FORZA ITALIA - PPE,48
98,41,340,POLI IN BORTONE,19430825000000,LECCE,2,330,PRIMA LECCE,45
98,41,340,POLI IN BORTONE,19430825000000,LECCE,2,330,MOVIMENTO REGIONE SALENTO,40
98,41,340,POLI IN BORTONE,19430825000000,LECCE,2,330,UNIONE DI CENTRO-PUGLIA POPOLARE LECCE,34
98,41,340,POLI IN BORTONE,19430825000000,LECCE,2,330,LECCE FUTURA PALA,20
98,41,340,POLI IN BORTONE,19430825000000,LECCE,2,330,LEGA SALVINI PUGLIA,16
98,41,340,POLI IN BORTONE,19430825000000,LECCE,2,330,TUTTA LECCE LISI,10
98,41,340,POLI IN BORTONE,19430825000000,LECCE,2,330,VOCE NAZIONALE,7
98,41,340,SALVEMINI,19660604000000,LECCE,4,318,PARTITO DEMOCRATICO,88
98,41,340,SALVEMINI,19660604000000,LECCE,4,318,COSCIENZA CIVICA,59
98,41,340,SALVEMINI,19660604000000,LECCE,4,318,AVANTI LECCE,41
98,41,340,SALVEMINI,19660604000000,LECCE,4,318,LECCE CITTA' PUBBLICA,38
98,41,340,SALVEMINI,19660604000000,LECCE,4,318,NOI PER LECCE,25
98,41,340,SALVEMINI,19660604000000,LECCE,4,318,SVEGLIA,21
98,41,340,SALVEMINI,19660604000000,LECCE,4,318,LECCE CITTA' GIUSTA-ALLEANZA VERDI E SINISTRA-PSI-CIVICHE,18
98,41,340,SALVEMINI,19660604000000,LECCE,4,318,MOVIMENTO 5 STELLE,15
98,41,340,SALVEMINI,19660604000000,LECCE,4,318,RIFORMISTI-ITALIA VIVA-+EUROPA-AZIONE-SIAMO EUROPEI,13
98,41,340,SICULELLA,19851203000000,NARDO',3,7,MIND MENTI INDIPENDENTI,5
98,41,340,SICULELLA,19851203000000,NARDO',3,7,ARIA,2
98,41,340,CIUCCI,19650716000000,NAPOLI,1,5,DIRITTI E CIVILTA' PER LECCE,5
99,41,340,SALVEMINI,19660604000000,LECCE,4,268,COSCIENZA CIVICA,67
99,41,340,SALVEMINI,19660604000000,LECCE,4,268,PARTITO DEMOCRATICO,50
99,41,340,SALVEMINI,19660604000000,LECCE,4,268,LECCE CITTA' PUBBLICA,42
99,41,340,SALVEMINI,19660604000000,LECCE,4,268,AVANTI LECCE,27
99,41,340,SALVEMINI,19660604000000,LECCE,4,268,MOVIMENTO 5 STELLE,21
99,41,340,SALVEMINI,19660604000000,LECCE,4,268,RIFORMISTI-ITALIA VIVA-+EUROPA-AZIONE-SIAMO EUROPEI,19
99,41,340,SALVEMINI,19660604000000,LECCE,4,268,NOI PER LECCE,18
99,41,340,SALVEMINI,19660604000000,LECCE,4,268,SVEGLIA,16
99,41,340,SALVEMINI,19660604000000,LECCE,4,268,LECCE CITTA' GIUSTA-ALLEANZA VERDI E SINISTRA-PSI-CIVICHE,8
99,41,340,POLI IN BORTONE,19430825000000,LECCE,2,258,FRATELLI D'ITALIA,69
99,41,340,POLI IN BORTONE,19430825000000,LECCE,2,258,UNIONE DI CENTRO-PUGLIA POPOLARE LECCE,40
99,41,340,POLI IN BORTONE,19430825000000,LECCE,2,258,IO SUD,39
99,41,340,POLI IN BORTONE,19430825000000,LECCE,2,258,FORZA ITALIA - PPE,37
99,41,340,POLI IN BORTONE,19430825000000,LECCE,2,258,PRIMA LECCE,25
99,41,340,POLI IN BORTONE,19430825000000,LECCE,2,258,MOVIMENTO REGIONE SALENTO,22
99,41,340,POLI IN BORTONE,19430825000000,LECCE,2,258,LECCE FUTURA PALA,12
99,41,340,POLI IN BORTONE,19430825000000,LECCE,2,258,LEGA SALVINI PUGLIA,7
99,41,340,POLI IN BORTONE,19430825000000,LECCE,2,258,TUTTA LECCE LISI,6
99,41,340,POLI IN BORTONE,19430825000000,LECCE,2,258,VOCE NAZIONALE,1
99,41,340,CIUCCI,19650716000000,NAPOLI,1,4,DIRITTI E CIVILTA' PER LECCE,4
99,41,340,SICULELLA,19851203000000,NARDO',3,2,MIND MENTI INDIPENDENTI,2
99,41,340,SICULELLA,19851203000000,NARDO',3,2,ARIA,0
100,41,340,POLI IN BORTONE,19430825000000,LECCE,2,202,UNIONE DI CENTRO-PUGLIA POPOLARE LECCE,66
100,41,340,POLI IN BORTONE,19430825000000,LECCE,2,202,FRATELLI D'ITALIA,28
100,41,340,POLI IN BORTONE,19430825000000,LECCE,2,202,IO SUD,26
100,41,340,POLI IN BORTONE,19430825000000,LECCE,2,202,PRIMA LECCE,24
100,41,340,POLI IN BORTONE,19430825000000,LECCE,2,202,MOVIMENTO REGIONE SALENTO,21
100,41,340,POLI IN BORTONE,19430825000000,LECCE,2,202,FORZA ITALIA - PPE,16
100,41,340,POLI IN BORTONE,19430825000000,LECCE,2,202,LECCE FUTURA PALA,12
100,41,340,POLI IN BORTONE,19430825000000,LECCE,2,202,LEGA SALVINI PUGLIA,9
100,41,340,POLI IN BORTONE,19430825000000,LECCE,2,202,VOCE NAZIONALE,0
100,41,340,POLI IN BORTONE,19430825000000,LECCE,2,202,TUTTA LECCE LISI,0
100,41,340,SALVEMINI,19660604000000,LECCE,4,141,PARTITO DEMOCRATICO,44
100,41,340,SALVEMINI,19660604000000,LECCE,4,141,COSCIENZA CIVICA,31
100,41,340,SALVEMINI,19660604000000,LECCE,4,141,NOI PER LECCE,13
100,41,340,SALVEMINI,19660604000000,LECCE,4,141,AVANTI LECCE,13
100,41,340,SALVEMINI,19660604000000,LECCE,4,141,LECCE CITTA' PUBBLICA,11
100,41,340,SALVEMINI,19660604000000,LECCE,4,141,SVEGLIA,10
100,41,340,SALVEMINI,19660604000000,LECCE,4,141,MOVIMENTO 5 STELLE,10
100,41,340,SALVEMINI,19660604000000,LECCE,4,141,LECCE CITTA' GIUSTA-ALLEANZA VERDI E SINISTRA-PSI-CIVICHE,8
100,41,340,SALVEMINI,19660604000000,LECCE,4,141,RIFORMISTI-ITALIA VIVA-+EUROPA-AZIONE-SIAMO EUROPEI,1
100,41,340,CIUCCI,19650716000000,NAPOLI,1,2,DIRITTI E CIVILTA' PER LECCE,2
100,41,340,SICULELLA,19851203000000,NARDO',3,2,ARIA,1
100,41,340,SICULELLA,19851203000000,NARDO',3,2,MIND MENTI INDIPENDENTI,1
101,41,340,POLI IN BORTONE,19430825000000,LECCE,2,214,FRATELLI D'ITALIA,38
101,41,340,POLI IN BORTONE,19430825000000,LECCE,2,214,UNIONE DI CENTRO-PUGLIA POPOLARE LECCE,37
101,41,340,POLI IN BORTONE,19430825000000,LECCE,2,214,IO SUD,29
101,41,340,POLI IN BORTONE,19430825000000,LECCE,2,214,MOVIMENTO REGIONE SALENTO,25
101,41,340,POLI IN BORTONE,19430825000000,LECCE,2,214,PRIMA LECCE,24
101,41,340,POLI IN BORTONE,19430825000000,LECCE,2,214,FORZA ITALIA - PPE,23
101,41,340,POLI IN BORTONE,19430825000000,LECCE,2,214,LECCE FUTURA PALA,16
101,41,340,POLI IN BORTONE,19430825000000,LECCE,2,214,TUTTA LECCE LISI,11
101,41,340,POLI IN BORTONE,19430825000000,LECCE,2,214,LEGA SALVINI PUGLIA,10
101,41,340,POLI IN BORTONE,19430825000000,LECCE,2,214,VOCE NAZIONALE,1
101,41,340,SALVEMINI,19660604000000,LECCE,4,175,PARTITO DEMOCRATICO,41
101,41,340,SALVEMINI,19660604000000,LECCE,4,175,COSCIENZA CIVICA,36
101,41,340,SALVEMINI,19660604000000,LECCE,4,175,LECCE CITTA' PUBBLICA,26
101,41,340,SALVEMINI,19660604000000,LECCE,4,175,AVANTI LECCE,22
101,41,340,SALVEMINI,19660604000000,LECCE,4,175,SVEGLIA,18
101,41,340,SALVEMINI,19660604000000,LECCE,4,175,NOI PER LECCE,11
101,41,340,SALVEMINI,19660604000000,LECCE,4,175,MOVIMENTO 5 STELLE,9
101,41,340,SALVEMINI,19660604000000,LECCE,4,175,LECCE CITTA' GIUSTA-ALLEANZA VERDI E SINISTRA-PSI-CIVICHE,6
101,41,340,SALVEMINI,19660604000000,LECCE,4,175,RIFORMISTI-ITALIA VIVA-+EUROPA-AZIONE-SIAMO EUROPEI,6
101,41,340,SICULELLA,19851203000000,NARDO',3,5,MIND MENTI INDIPENDENTI,4
101,41,340,SICULELLA,19851203000000,NARDO',3,5,ARIA,1
101,41,340,CIUCCI,19650716000000,NAPOLI,1,4,DIRITTI E CIVILTA' PER LECCE,4
102,41,340,POLI IN BORTONE,19430825000000,LECCE,2,20,MOVIMENTO REGIONE SALENTO,4
102,41,340,POLI IN BORTONE,19430825000000,LECCE,2,20,UNIONE DI CENTRO-PUGLIA POPOLARE LECCE,4
102,41,340,POLI IN BORTONE,19430825000000,LECCE,2,20,FORZA ITALIA - PPE,4
102,41,340,POLI IN BORTONE,19430825000000,LECCE,2,20,IO SUD,3
102,41,340,POLI IN BORTONE,19430825000000,LECCE,2,20,FRATELLI D'ITALIA,2
102,41,340,POLI IN BORTONE,19430825000000,LECCE,2,20,LECCE FUTURA PALA,2
102,41,340,POLI IN BORTONE,19430825000000,LECCE,2,20,LEGA SALVINI PUGLIA,1
102,41,340,POLI IN BORTONE,19430825000000,LECCE,2,20,PRIMA LECCE,0
102,41,340,POLI IN BORTONE,19430825000000,LECCE,2,20,VOCE NAZIONALE,0
102,41,340,POLI IN BORTONE,19430825000000,LECCE,2,20,TUTTA LECCE LISI,0
102,41,340,SALVEMINI,19660604000000,LECCE,4,15,PARTITO DEMOCRATICO,5
102,41,340,SALVEMINI,19660604000000,LECCE,4,15,LECCE CITTA' PUBBLICA,3
102,41,340,SALVEMINI,19660604000000,LECCE,4,15,COSCIENZA CIVICA,2
102,41,340,SALVEMINI,19660604000000,LECCE,4,15,AVANTI LECCE,2
102,41,340,SALVEMINI,19660604000000,LECCE,4,15,LECCE CITTA' GIUSTA-ALLEANZA VERDI E SINISTRA-PSI-CIVICHE,1
102,41,340,SALVEMINI,19660604000000,LECCE,4,15,NOI PER LECCE,1
102,41,340,SALVEMINI,19660604000000,LECCE,4,15,SVEGLIA,1
102,41,340,SALVEMINI,19660604000000,LECCE,4,15,RIFORMISTI-ITALIA VIVA-+EUROPA-AZIONE-SIAMO EUROPEI,0
102,41,340,SALVEMINI,19660604000000,LECCE,4,15,MOVIMENTO 5 STELLE,0
102,41,340,SICULELLA,19851203000000,NARDO',3,0,ARIA,0
102,41,340,SICULELLA,19851203000000,NARDO',3,0,MIND MENTI INDIPENDENTI,0
102,41,340,CIUCCI,19650716000000,NAPOLI,1,0,DIRITTI E CIVILTA' PER LECCE,0
